"SIVIMID","DCA1","DCA2","Cluster","EUNIS","Class","Relevé.number","Temp","Precip","UTM10X10","UTM1X1","JuiceID","OriginalElevation","Locality","Country","ECOREG_WWF","DUNES_BOHN","Plant.Cover","Aspect","Slope","Area","SintaxonID","Sintaxon","Authors","Year","Title","Publication","EUNIS2020","Type","DEG_LON","DEG_LAT","Accuracy","Elevation"
"T-P04879",-0.110844001654801,0.396888977341766,"13","?",1,504879,138,14550,"30TVP60","",14788,50,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,10,"771","Parietarietum judaicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","      ?","No forest",-3.47178442,43.36503425,"3 - UTM10x10 + Elevation",50
"T-P04880",-0.0976344626996632,0.35069405128466,"13","?",1,504880,138,14801,"30TVP60","",14789,50,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,15,"771","Parietarietum judaicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","      ?","No forest",-3.481643422,43.36319226,"3 - UTM10x10 + Elevation",50
"T-P04881",-0.11053769849757,0.434394902388829,"13","?",1,504881,139,13918,"30TVP60","30TVP6606",14790,100,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,40,"771","Parietarietum judaicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","      ?","No forest",-3.407885435,43.40670054,"1 - UTM1x1 + Elevation",100
"T-P04882",-0.105511446557922,0.375715970615714,"13","?",1,504882,135,14196,"30TVP61","30TVP6311",14791,160,"Santoña","","ATL_COAST","N_DUNES",NA,"",NA,10,"771","Parietarietum judaicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","      ?","No forest",-3.447737463,43.45157345,"1 - UTM1x1 + Elevation",160
"T-P04887",-0.116313419261868,0.420808836522313,"13","?",1,504887,138,14045,"30TVN69","30TVN6699",14796,25,"Ampuero","","ATL_COAST","N_DUNES",NA,"",NA,20,"771","Parietarietum judaicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","      ?","No forest",-3.412410328,43.34545383,"1 - UTM1x1 + Elevation",25
"T-P05048",0.0182617029425443,0.716642561318528,"5","V38",10,505048,138,14156,"30TVP61","30TVP6011",14957,NA,"Argoños","","ATL_COAST","N_DUNES",NA,"",NA,10,"2287a","Inulo crithmoidis-Elymetum pycnanthi","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V38   ","No forest",-3.487315659,43.45501337,"2 - UTM1x1 + Centroid",41
"T-P05100",0.0356504896371009,0.869476448700401,"5","V15",4,505100,141,14349,"30TVP61","30TVP6212",15009,NA,"Santoña","","ATL_COAST","Y_DUNES",NA,"",NA,15,"2291","Polygono maritimi-Elymetum pycnanthi","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.461428375,43.46410504,"2 - UTM1x1 + Centroid",41
"T-P05134",-0.0192950181179219,-0.0490513271522116,"1","V35",8,505134,135,15884,"30TVN59","30TVN5191",15043,150,"Arredondo","","ATL_COAST","N_DUNES",NA,"",NA,1,"755","Polygono arenastri-Matricarietum matricarioidis","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V35   ","No forest",-3.594302608,43.27261673,"1 - UTM1x1 + Elevation",150
"T-P05135",0.00240070889874874,-0.0650386241290354,"1","V35",8,505135,114,13084,"30TVN68","30TVN6181",15044,600,"Soba","","ATL_COAST","N_DUNES",NA,"",NA,2,"755","Polygono arenastri-Matricarietum matricarioidis","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V35   ","No forest",-3.470367587,43.18134543,"1 - UTM1x1 + Elevation",600
"T-P05136",0.00220672094015431,-0.0637410712352318,"1","V35",8,505136,135,14513,"30TVN68","30TVN6184",15045,150,"Soba","","ATL_COAST","N_DUNES",NA,"",NA,1,"755","Polygono arenastri-Matricarietum matricarioidis","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V35   ","No forest",-3.4706028,43.21196065,"1 - UTM1x1 + Elevation",150
"T-P05137",-0.0282743260652193,-0.045350529606322,"1","V35",8,505137,136,16212,"30TVN59","30TVN5191",15046,150,"Arredondo","","ATL_COAST","N_DUNES",NA,"",NA,1,"756","Bryo argentei-Saginetum procumbentis","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V35   ","No forest",-3.591855531,43.27443034,"1 - UTM1x1 + Elevation",150
"T-P05142",0.0488901209286308,-0.207754644689881,"12","V15",4,505142,134,15271,"30TVP60","30TVP6200",15051,200,"Voto","","ATL_COAST","N_DUNES",NA,"",NA,50,"2295","Lamio (hybridi) dissecti-Panicetum crus-galli","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.459347722,43.35247857,"1 - UTM1x1 + Elevation",200
"T-P05143",0.0274767109329969,-0.149169542501637,"12","V15",4,505143,138,14041,"30TVN69","30TVN6698",15052,5,"Ampuero","","ATL_COAST","N_DUNES",NA,"",NA,50,"2295","Lamio (hybridi) dissecti-Panicetum crus-galli","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.412385948,43.34185211,"1 - UTM1x1 + Elevation",5
"T-P05144",0.0468982116227341,-0.206513944122394,"12","V37",9,505144,138,14334,"30TVP60","30TVP6002",15053,10,"Voto","","ATL_COAST","N_DUNES",NA,"",NA,40,"2295","Lamio (hybridi) dissecti-Panicetum crus-galli","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.481714672,43.37219645,"1 - UTM1x1 + Elevation",10
"T-P05145",0.0369586313718608,-0.192739837457796,"12","V15",4,505145,135,13658,"30TVN68","30TVN6289",15054,100,"Ramales de la Victoria","","ATL_COAST","N_DUNES",NA,"",NA,40,"2295","Lamio (hybridi) dissecti-Panicetum crus-galli","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.456138786,43.25344087,"1 - UTM1x1 + Elevation",100
"T-P05146",0.0409658032008678,-0.214142994913188,"12","V37",9,505146,138,14104,"30TVP61","30TVP6011",15055,8,"Argoños","","ATL_COAST","N_DUNES",NA,"",NA,25,"2295","Lamio (hybridi) dissecti-Panicetum crus-galli","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.482386039,43.45683514,"1 - UTM1x1 + Elevation",8
"T-P05147",0.0329103454656259,-0.19428552416745,"12","V15",4,505147,130,12824,"30TVN59","30TVN5698",15056,50,"Voto","","ATL_COAST","N_DUNES",NA,"",NA,30,"2295","Lamio (hybridi) dissecti-Panicetum crus-galli","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.535722506,43.33773909,"2 - UTM1x1 + Centroid",50
"T-P05148",0.102661662472872,-0.265354632121124,"12","V37",9,505148,139,14280,"30TVP60","30TVP6102",15057,8,"Voto","","ATL_COAST","N_DUNES",NA,"",NA,15,"2295","Lamio (hybridi) dissecti-Panicetum crus-galli","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.474350969,43.37762992,"1 - UTM1x1 + Elevation",8
"T-P05149",0.0432903039864352,-0.186235732859927,"12","V37",9,505149,NA,NA,"30TVP60","",15058,10,"Limpias","","ATL_COAST","N_DUNES",NA,"",NA,50,"2295","Lamio (hybridi) dissecti-Panicetum crus-galli","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.447657776,43.44076851,"3 - UTM10x10 + Elevation",10
"T-P05150",0.248071342369271,-0.218135946318124,"12","V37",9,505150,142,14695,"30TVP60","",15059,10,"Limpias","","ATL_COAST","N_DUNES",NA,"",NA,40,"2295","Lamio (hybridi) dissecti-Panicetum crus-galli","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.477088142,43.41183544,"3 - UTM10x10 + Elevation",10
"T-P05151",-0.0121886025394131,-0.0486136500863372,"12","V32",5,505151,141,14232,"30TVP60","",15060,6,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,8,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V32   ","No forest",-3.407921691,43.41210307,"3 - UTM10x10 + Elevation",6
"T-P05152",-0.0108532930806343,-0.047512076311552,"12","V15",4,505152,142,14387,"30TVP60","",15061,6,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,10,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.427658288,43.4084292,"3 - UTM10x10 + Elevation",6
"T-P05153",-0.00259606600823623,-0.0379013480412689,"12","V15",4,505153,138,14041,"30TVN69","",15062,20,"Ampuero","","ATL_COAST","N_DUNES",NA,"",NA,60,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.412385948,43.34185211,"3 - UTM10x10 + Elevation",20
"T-P05154",-0.00792407377293464,-0.0519793122215655,"12","V15",4,505154,139,14099,"30TVN69","",15063,10,"Ampuero","","ATL_COAST","N_DUNES",NA,"",NA,100,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.427152425,43.33639519,"3 - UTM10x10 + Elevation",10
"T-P05155",-0.0112106410579504,-0.0567816787470515,"12","V15",4,505155,140,13964,"30TVP60","",15064,8,"Colindres","","ATL_COAST","N_DUNES",NA,"",NA,100,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.482028566,43.41181472,"3 - UTM10x10 + Elevation",8
"T-P05156",-0.00396003703919942,-0.063880965818892,"12","V15",4,505156,139,13963,"30TVP60","30TVP6905",15065,40,"Liendo","","ATL_COAST","N_DUNES",NA,"",NA,100,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.370812932,43.40322498,"1 - UTM1x1 + Elevation",40
"T-P05157",-0.00715178250968276,-0.0599468177330043,"12","V15",4,505157,139,14459,"30TVN69","30TVN6492",15066,60,"Ramales de la Victoria","","ATL_COAST","N_DUNES",NA,"",NA,100,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.434207631,43.28774388,"1 - UTM1x1 + Elevation",60
"T-P05158",-0.00894459282092724,-0.0568452942868929,"12","V15",4,505158,121,12416,"30TVN68","30TVN6182",15067,450,"Soba","","ATL_COAST","N_DUNES",NA,"",NA,15,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.472939711,43.19574246,"1 - UTM1x1 + Elevation",450
"T-P05159",-0.00605645053605086,-0.0643005472014693,"12","V15",4,505159,117,14108,"30TVN58","30TVN5381",15068,400,"Soba","","ATL_COAST","N_DUNES",NA,"",NA,40,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.571297047,43.18448787,"2 - UTM1x1 + Centroid",400
"T-P05160",-0.0128744431281619,-0.0492095294590886,"12","V15",4,505160,135,14196,"30TVP61","30TVP6311",15069,150,"Santoña","","ATL_COAST","N_DUNES",NA,"",NA,12,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.447737463,43.45157345,"1 - UTM1x1 + Elevation",150
"T-P05161",-0.00810848542097925,-0.0602545390835676,"12","V37",9,505161,136,14517,"30TVP61","30TVP6311",15070,150,"Santoña","","ATL_COAST","N_DUNES",NA,"",NA,10,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.447764035,43.45517509,"1 - UTM1x1 + Elevation",150
"T-P05162",-0.011103113218562,-0.047668605976384,"12","V37",9,505162,140,14170,"30TVP60","30TVP6706",15071,10,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,10,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.402981194,43.41212059,"1 - UTM1x1 + Elevation",10
"T-P05163",-0.0058765765313756,-0.068055979297139,"12","V15",4,505163,134,14234,"30TVP60","30TVP6603",15072,220,"Limpias","","ATL_COAST","N_DUNES",NA,"",NA,100,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.410221807,43.3868824,"1 - UTM1x1 + Elevation",220
"T-P05164",-0.00567569330614398,-0.0603449143567639,"12","V15",4,505164,139,14711,"30TVP70","30TVP7003",15073,60,"Liendo","","ATL_COAST","N_DUNES",NA,"",NA,80,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.363306397,43.38704106,"1 - UTM1x1 + Elevation",60
"T-P05165",-0.00836106173222828,-0.0389531299892375,"12","V37",9,505165,135,13658,"30TVN68","30TVN6289",15074,90,"Ramales de la Victoria","","ATL_COAST","N_DUNES",NA,"",NA,8,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.456138786,43.25344087,"1 - UTM1x1 + Elevation",90
"T-P05166",-0.012063628459031,-0.0531483166129041,"12","V37",9,505166,137,15263,"30TVN68","30TVN6089",15075,90,"Ramales de la Victoria","","ATL_COAST","N_DUNES",NA,"",NA,10,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.490660904,43.25689987,"1 - UTM1x1 + Elevation",90
"T-P05167",-0.00698029137302139,-0.0578190014196525,"12","V15",4,505167,128,14430,"30TVN68","30TVN6083",15076,280,"Soba","","ATL_COAST","N_DUNES",NA,"",NA,50,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.487751603,43.20108313,"1 - UTM1x1 + Elevation",280
"T-P05168",0.0096812274686725,-0.118163915356602,"12","V15",4,505168,136,15692,"30TVN59","30TVN5191",15077,250,"Arredondo","","ATL_COAST","N_DUNES",NA,"",NA,10,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.599284675,43.27799351,"1 - UTM1x1 + Elevation",250
"T-P05169",-0.0135243270701549,-0.0423026363533847,"12","V15",4,505169,141,14090,"30TVP70","30TVP7306",15078,50,"Castro Urdiales, Sonabia","","ATL_COAST","N_DUNES",NA,"",NA,6,"0749a","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.326402973,43.4123648,"1 - UTM1x1 + Elevation",50
"T-P05170",-0.0116662607143974,-0.0232548847774033,"12","V32",5,505170,141,NA,"30TVP70","30TVP7306",15042,60,"Castro Urdiales, Sonabia","","ATL_COAST","N_DUNES",NA,"",NA,10,"0749b","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V32   ","No forest",-3.323903901,43.40696924,"1 - UTM1x1 + Elevation",60
"T-P05171",-0.0133488762171596,-0.0344451779028502,"12","V32",5,505171,139,13846,"30TVP70","30TVP7006",15080,40,"Liendo","","ATL_COAST","N_DUNES",NA,"",NA,6,"0749b","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V32   ","No forest",-3.365916494,43.41044431,"1 - UTM1x1 + Elevation",40
"T-P05172",-0.00759675893194856,-0.0533539789739877,"12","V15",4,505172,144,14102,"30TVP60","30TVP6407",15081,8,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,10,"0749b","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.437616441,43.41919683,"1 - UTM1x1 + Elevation",8
"T-P05173",-0.0164380001809614,-0.018866237730283,"12","V32",5,505173,139,14190,"30TVP60","",15082,10,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,8,"0749b","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V32   ","No forest",-3.429822882,43.36519965,"3 - UTM10x10 + Elevation",10
"T-P05174",-0.00982388502697878,-0.0492907700474332,"12","V15",4,505174,141,14387,"30TVP60","",15083,6,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,6,"0749b","Fumario capreolatae-Veronicetum persicae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V15   ","No forest",-3.430102895,43.40481826,"3 - UTM10x10 + Elevation",6
"T-P05176",-0.0102192457033624,-0.0159959772234149,"1","V37",9,505176,141,14209,"30TVP60","30TVP6606",15085,10,"Laredo","","ATL_COAST","N_DUNES",NA,"",NA,10,"753","Sisymbrio officinalis-Hordeetum murini","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.410379777,43.41029339,"1 - UTM1x1 + Elevation",10
"T-P05177",-0.0116966504698188,-0.0119275365062859,"1","V37",9,505177,126,13718,"30TVN68","30TVN6085",15086,400,"Soba","","ATL_COAST","N_DUNES",NA,"",NA,4,"753","Sisymbrio officinalis-Hordeetum murini","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V37   ","No forest",-3.482984513,43.22091377,"1 - UTM1x1 + Elevation",400
"T-P05183",0.00160570262329873,0.0122126257045231,"14","?",11,505183,140,14247,"30TVP60","",15092,8,"Limpias","","ATL_COAST","N_DUNES",NA,"",NA,10,"856","Urtico dioicae-Sambucetum ebuli","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453.","      ?","No forest",-3.434991241,43.39759621,"3 - UTM10x10 + Elevation",8
"T-P05185",0.01097738729042,0.0152652306334319,"16","V38",10,505185,139,14215,"30TVP60","",15094,8,"Limpias","","ATL_COAST","N_DUNES",NA,"",NA,25,"740","Helmintio echioidis-Melilotetum albae","Herrera, Mercedes","1995","Estudio de la vegetación y flora vascular de la cuenca del río Asón (Cantabria)."," Guineana, 1: 1-453."," V38   ","No forest",-3.43730551,43.37597667,"3 - UTM10x10 + Elevation",8
